start run api module
[GIN-debug] [WARNING] Creating an Engine instance with the Logger and Recovery middleware already attached.

[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] POST   /user/login               --> gochat/api/handler.Login (4 handlers)
[GIN-debug] POST   /user/register            --> gochat/api/handler.Register (4 handlers)
[GIN-debug] POST   /user/checkAuth           --> gochat/api/handler.CheckAuth (5 handlers)
[GIN-debug] POST   /user/logout              --> gochat/api/handler.Logout (5 handlers)
[GIN-debug] POST   /push/push                --> gochat/api/handler.Push (5 handlers)
[GIN-debug] POST   /push/pushRoom            --> gochat/api/handler.PushRoom (5 handlers)
[GIN-debug] POST   /push/count               --> gochat/api/handler.Count (5 handlers)
[GIN-debug] POST   /push/getRoomInfo         --> gochat/api/handler.GetRoomInfo (5 handlers)
time="2023-07-22T19:34:02+08:00" level=info msg="server start , now run mode is debug" func="gochat/api.(*Chat).Run" file="/Users/hushuang/project/gochat/api/chat.go:35"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.702481ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.386695ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.606343ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.205577ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.056964ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.628044ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   18.838179ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.247004ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.866346ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.956762ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.413759ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.615601ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.819188ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.066779ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.477628ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   18.914446ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   17.999986ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.701698ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.121859ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.100935ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   17.916657ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.396941ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    20.77327ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   17.908494ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.502901ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.849342ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   18.480662ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.336816ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.247408ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.800666ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.371401ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   17.802813ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.204659ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.015654ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.197406ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.032666ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.661871ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.502668ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.798509ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.046483ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.824767ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.743128ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.978233ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.367836ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.892538ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.871513ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.108501ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.470066ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.333857ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.626088ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.294277ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.125964ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.823816ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.701182ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.408207ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.336844ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.539282ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.535205ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    23.40141ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.173974ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.955195ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.496517ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.706071ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.722632ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.728057ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.858806ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.430012ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    25.78781ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.656915ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.399162ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.884924ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.209409ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.687216ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    22.94029ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.037817ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.006145ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    20.62395ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.865572ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.254879ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    23.31262ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.846837ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.457367ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.359941ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.518894ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |     23.6588ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.770683ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    23.69031ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.933799ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.863557ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.178686ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.822674ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.707716ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.765605ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.390119ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.320637ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.170298ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.273184ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.342838ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.280349ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.712429ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.265156ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.248893ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.744424ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.287435ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    25.93835ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.087728ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.461668ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    20.64835ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.352785ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    22.29595ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.495886ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.004896ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.771445ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.180997ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.956639ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.473402ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.416371ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.408467ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.264816ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   17.307756ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.325739ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   16.953894ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.405828ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    24.57947ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.669007ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.358733ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.478023ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.681238ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.548043ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.402168ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.760209ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.719485ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.210487ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.107788ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.553652ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.538982ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.260867ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.361105ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.683642ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.131662ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.806814ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.797081ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    23.35105ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.679584ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.497769ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.695442ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.843696ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.213558ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.180196ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.889375ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.342827ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.773055ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    19.04656ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.619402ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.611764ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.925393ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.624954ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |      26.616ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.816617ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |     22.3943ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.143758ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.435597ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.014735ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.812496ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.138107ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.343309ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.412697ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.160863ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.077705ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.061989ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.307038ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.944445ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.936309ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   29.108834ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    29.71908ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.856621ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   32.023238ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.102451ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.499641ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.605938ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.852337ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.102503ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.830095ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.709984ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.652396ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   31.958026ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   29.911784ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   29.769719ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.374717ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.573419ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.494445ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.716937ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.876767ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   23.742822ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.288562ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.312143ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.352812ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.234843ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.964898ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.667958ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.622283ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |    25.98733ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.837691ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.976362ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.937011ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.755688ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.276305ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.022518ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   28.401477ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   29.416999ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   30.244364ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.270525ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.888182ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.733248ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.428026ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.443513ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.386524ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.689143ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   19.814896ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.730077ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.526703ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.690231ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.576848ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.847405ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   21.778915ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   20.116234ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.452298ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   26.716116ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   27.311245ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   24.891113ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   22.726819ms |       127.0.0.1 | POST     "/push/pushRoom"
[GIN] 2023/07/22 - 19:34:06 | 200 |   25.484485ms |       127.0.0.1 | POST     "/push/pushRoom"
